,KUERZUNGEN,GDE_NAME,BETRIEBE_TOTAL,KUERZUNGEN_BETRAG_AVG,ABJ_KANTON,GDE_CLEAN
0,7.0,Aeugst am Albis,14,303.2355769230769,ZH,Aeugst am Albis
1,16.0,Affoltern am Albis,23,361.0006329113924,ZH,Affoltern am Albis
2,10.0,Bonstetten,14,270.6190476190476,ZH,Bonstetten
3,29.0,Hausen am Albis,45,320.23936170212767,ZH,Hausen am Albis
4,6.0,Hedingen,13,109.02682926829269,ZH,Hedingen
5,14.0,Kappel am Albis,24,255.98987341772153,ZH,Kappel am Albis
6,15.0,Knonau,23,218.28809523809525,ZH,Knonau
7,6.0,Maschwanden,20,240.51470588235293,ZH,Maschwanden
8,17.0,Mettmenstetten,44,187.5092356687898,ZH,Mettmenstetten
9,11.0,Obfelden,18,181.83307692307693,ZH,Obfelden
10,6.0,Ottenbach,12,141.87613636363636,ZH,Ottenbach
11,6.0,Rifferswil,20,218.51333333333332,ZH,Rifferswil
12,4.0,Stallikon,14,63.829787234042556,ZH,Stallikon
13,5.0,Adlikon,20,74.7298611111111,ZH,Adlikon
14,3.0,Benken (ZH),18,15.21875,ZH,Benken
15,8.0,Berg am Irchel,22,56.0655737704918,ZH,Berg am Irchel
16,7.0,Buch am Irchel,22,91.81282051282051,ZH,Buch am Irchel
17,2.0,Dorf,8,13.571428571428571,ZH,Dorf
18,7.0,Flaach,30,308.8366666666667,ZH,Flaach
19,4.0,Andelfingen,12,45.242553191489364,ZH,Andelfingen
20,5.0,Henggart,10,185.7935483870968,ZH,Henggart
21,9.0,Kleinandelfingen,28,66.67391304347827,ZH,Kleinandelfingen
22,16.0,Laufen-Uhwiesen,15,616.6607843137255,ZH,Laufen-Uhwiesen
23,9.0,Marthalen,36,64.55118110236221,ZH,Marthalen
24,10.0,Oberstammheim,28,161.18872549019608,ZH,Oberstammheim
25,7.0,Ossingen,27,188.53367346938774,ZH,Ossingen
26,11.0,Thalheim an der Thur,17,213.29117647058823,ZH,Thalheim an der Thur
27,5.0,Trüllikon,24,23.373863636363637,ZH,Trüllikon
28,3.0,Truttikon,19,228.12542372881356,ZH,Truttikon
29,13.0,Unterstammheim,25,193.05185185185186,ZH,Unterstammheim
30,5.0,Volken,14,26.323529411764707,ZH,Volken
31,5.0,Waltalingen,28,28.044554455445546,ZH,Waltalingen
32,4.0,Bassersdorf,9,53.21111111111111,ZH,Bassersdorf
33,6.0,Bülach,24,154.10786516853932,ZH,Bülach
34,5.0,Eglisau,25,71.32098765432099,ZH,Eglisau
35,11.0,Embrach,22,400.15125,ZH,Embrach
36,12.0,Freienstein-Teufen,20,329.12428571428575,ZH,Freienstein-Teufen
37,9.0,Glattfelden,18,384.140350877193,ZH,Glattfelden
38,3.0,Hochfelden,10,83.9986111111111,ZH,Hochfelden
39,4.0,Höri,10,188.97222222222223,ZH,Höri
40,11.0,Kloten,18,437.26363636363635,ZH,Kloten
41,3.0,Lufingen,7,82.0,ZH,Lufingen
42,14.0,Nürensdorf,19,207.00307692307692,ZH,Nürensdorf
43,7.0,Oberembrach,31,122.40135135135135,ZH,Oberembrach
44,14.0,Rafz,26,126.92777777777778,ZH,Rafz
45,15.0,Wil (ZH),22,330.474,ZH,Wil
46,5.0,Winkel,14,127.91203703703704,ZH,Winkel
47,12.0,Bachs,25,177.40361445783134,ZH,Bachs
48,3.0,Boppelsen,9,60.393478260869564,ZH,Boppelsen
49,1.0,Buchs (ZH),9,9.285714285714286,ZH,Buchs
50,2.0,Dällikon,9,16.05925925925926,ZH,Dällikon
51,4.0,Dänikon,8,725.9538461538461,ZH,Dänikon
52,2.0,Hüttikon,7,14.285714285714286,ZH,Hüttikon
53,8.0,Neerach,16,524.3219298245614,ZH,Neerach
54,4.0,Niederglatt,11,183.15,ZH,Niederglatt
55,7.0,Niederhasli,25,94.8425925925926,ZH,Niederhasli
56,13.0,Niederweningen,23,554.7407894736842,ZH,Niederweningen
57,0.0,Oberglatt,9,0.0,ZH,Oberglatt
58,3.0,Oberweningen,7,116.57142857142857,ZH,Oberweningen
59,3.0,Otelfingen,11,82.57368421052632,ZH,Otelfingen
60,10.0,Regensdorf,20,324.06969696969696,ZH,Regensdorf
61,6.0,Rümlang,24,87.20641025641027,ZH,Rümlang
62,9.0,Schleinikon,11,612.4426829268293,ZH,Schleinikon
63,8.0,Stadel,39,67.38031496062992,ZH,Stadel
64,15.0,Steinmaur,34,181.1754716981132,ZH,Steinmaur
65,4.0,Weiach,12,123.2,ZH,Weiach
66,22.0,Bäretswil,64,141.2779187817259,ZH,Bäretswil
67,13.0,Bubikon,35,26.8325,ZH,Bubikon
68,7.0,Dürnten,29,59.16188118811881,ZH,Dürnten
69,17.0,Fischenthal,67,143.68278301886792,ZH,Fischenthal
70,22.0,Gossau (ZH),49,302.11677018633543,ZH,Gossau
71,11.0,Grüningen,37,61.640517241379314,ZH,Grüningen
72,34.0,Hinwil,62,343.87008928571424,ZH,Hinwil
73,10.0,Rüti (ZH),24,45.28125,ZH,Rüti
74,6.0,Seegräben,16,226.187,ZH,Seegräben
75,23.0,Wald (ZH),79,237.47212543554008,ZH,Wald
76,10.0,Wetzikon (ZH),24,194.04597701149424,ZH,Wetzikon
77,10.0,Hütten,32,179.4063025210084,ZH,Hütten
78,5.0,Langnau am Albis,8,1173.6692307692308,ZH,Langnau am Albis
79,14.0,Richterswil,25,235.3080459770115,ZH,Richterswil
80,22.0,Schönenberg (ZH),48,317.0729813664596,ZH,Schönenberg
81,18.0,Wädenswil,69,66.21573705179283,ZH,Wädenswil
82,1.0,Herrliberg,17,0.819672131147541,ZH,Herrliberg
83,25.0,Hombrechtikon,61,116.99114832535886,ZH,Hombrechtikon
84,7.0,Küsnacht (ZH),20,169.81118421052633,ZH,Küsnacht
85,0.0,Männedorf,7,0.0,ZH,Männedorf
86,8.0,Meilen,26,256.810843373494,ZH,Meilen
87,7.0,Oetwil am See,19,342.65,ZH,Oetwil am See
88,8.0,Stäfa,24,122.56,ZH,Stäfa
89,3.0,Uetikon am See,7,788.0500000000001,ZH,Uetikon am See
90,18.0,Fehraltorf,26,456.0640449438202,ZH,Fehraltorf
91,11.0,Hittnau,27,193.17056074766356,ZH,Hittnau
92,7.0,Lindau,22,114.9486301369863,ZH,Lindau
93,21.0,Pfäffikon,40,185.81354166666668,ZH,Pfäffikon
94,17.0,Russikon,34,551.0576576576576,ZH,Russikon
95,11.0,Weisslingen,27,146.42631578947368,ZH,Weisslingen
96,9.0,Wila,23,406.1412698412699,ZH,Wila
97,10.0,Wildberg,30,377.8912087912088,ZH,Wildberg
98,0.0,Dübendorf,11,0.0,ZH,Dübendorf
99,13.0,Egg,36,69.26007462686566,ZH,Egg
100,19.0,Maur,37,206.98720930232557,ZH,Maur
101,11.0,Mönchaltorf,24,173.5767441860465,ZH,Mönchaltorf
102,22.0,Uster,56,166.03821989528797,ZH,Uster
103,10.0,Volketswil,18,262.2189393939394,ZH,Volketswil
104,6.0,Wangen-Brüttisellen,11,85.2720930232558,ZH,Wangen-Brüttisellen
105,12.0,Altikon,23,222.1759036144578,ZH,Altikon
106,8.0,Brütten,23,238.52083333333334,ZH,Brütten
107,17.0,Dägerlen,32,181.43684210526314,ZH,Dägerlen
108,2.0,Dättlikon,8,46.50967741935484,ZH,Dättlikon
109,8.0,Dinhard,21,57.41772151898734,ZH,Dinhard
110,6.0,Ellikon an der Thur,21,92.35714285714286,ZH,Ellikon an der Thur
111,14.0,Elsau,23,367.27837837837836,ZH,Elsau
112,14.0,Hagenbuch,24,243.6753086419753,ZH,Hagenbuch
113,7.0,Hettlingen,19,168.6516129032258,ZH,Hettlingen
114,21.0,Neftenbach,43,210.43775510204082,ZH,Neftenbach
115,9.0,Rickenbach (ZH),20,72.06285714285714,ZH,Rickenbach
116,8.0,Schlatt (ZH),16,103.49193548387096,ZH,Schlatt
117,4.0,Seuzach,14,292.1942307692307,ZH,Seuzach
118,19.0,Turbenthal,62,117.12020725388601,ZH,Turbenthal
119,27.0,Winterthur,60,288.89004739336497,ZH,Winterthur
120,15.0,Zell (ZH),29,278.4305263157895,ZH,Zell
121,11.0,Aesch (ZH),18,462.9056603773585,ZH,Aesch
122,10.0,Birmensdorf (ZH),19,333.6358490566038,ZH,Birmensdorf
123,6.0,Urdorf,8,363.25,ZH,Urdorf
124,6.0,Weiningen (ZH),10,132.5953125,ZH,Weiningen
125,7.0,Zürich,28,56.24368421052631,ZH,Zürich
126,23.0,Elgg,40,345.8992805755396,ZH,Elgg
127,20.0,Horgen,68,91.58155555555555,ZH,Horgen
128,25.0,Illnau-Effretikon,62,112.43108108108109,ZH,Illnau-Effretikon
129,33.0,Bauma,61,266.2655339805825,ZH,Bauma
130,20.0,Wiesendangen,62,104.04004975124377,ZH,Wiesendangen
131,9.0,Aarberg,19,438.17421875,BE,Aarberg
132,17.0,Bargen (BE),28,188.6603092783505,BE,Bargen
133,42.0,Grossaffoltern,52,159.1936274509804,BE,Grossaffoltern
134,42.0,Kallnach,69,356.53912037037037,BE,Kallnach
135,18.0,Kappelen,33,116.61284403669724,BE,Kappelen
136,10.0,Lyss,15,995.8787234042554,BE,Lyss
137,26.0,Meikirch,30,535.9323529411764,BE,Meikirch
138,24.0,Radelfingen,40,139.82679738562092,BE,Radelfingen
139,46.0,Rapperswil (BE),88,118.967,BE,Rapperswil
140,39.0,Schüpfen,67,160.15178571428572,BE,Schüpfen
141,42.0,Seedorf (BE),63,206.02828054298644,BE,Seedorf
142,15.0,Aarwangen,24,157.109756097561,BE,Aarwangen
143,20.0,Auswil,28,126.61979166666667,BE,Auswil
144,6.0,Bannwil,14,91.6163043478261,BE,Bannwil
145,8.0,Bleienbach,22,85.54846153846154,BE,Bleienbach
146,10.0,Busswil bei Melchnau,11,322.2405405405405,BE,Busswil bei Melchnau
147,41.0,Gondiswil,44,279.65588235294115,BE,Gondiswil
148,15.0,Langenthal,18,330.8359375,BE,Langenthal
149,12.0,Lotzwil,13,215.23222222222225,BE,Lotzwil
150,58.0,Madiswil,100,151.68624260355028,BE,Madiswil
151,25.0,Melchnau,37,72.48961538461538,BE,Melchnau
152,10.0,Obersteckholz,21,100.37812500000001,BE,Obersteckholz
153,17.0,Oeschenbach,18,194.66458333333333,BE,Oeschenbach
154,4.0,Reisiswil,9,28.334482758620688,BE,Reisiswil
155,7.0,Roggwil (BE),14,58.3595744680851,BE,Roggwil
156,13.0,Rohrbach,21,76.99,BE,Rohrbach
157,27.0,Rohrbachgraben,33,136.18931623931624,BE,Rohrbachgraben
158,2.0,Rütschelen,11,23.879268292682926,BE,Rütschelen
159,4.0,Schwarzhäusern,8,163.48833333333332,BE,Schwarzhäusern
160,30.0,Thunstetten,37,174.60766129032257,BE,Thunstetten
161,18.0,Ursenbach,47,95.75994318181819,BE,Ursenbach
162,3.0,Wynau,14,35.49791666666667,BE,Wynau
163,28.0,Bern,48,174.4217261904762,BE,Bern
164,33.0,Bolligen,46,142.54423076923078,BE,Bolligen
165,31.0,Kirchlindach,38,210.8105442176871,BE,Kirchlindach
166,82.0,Köniz,153,148.85698113207548,BE,Köniz
167,46.0,Oberbalm,70,204.20816326530613,BE,Oberbalm
168,10.0,Stettlen,10,382.34285714285716,BE,Stettlen
169,60.0,Vechigen,95,154.14063444108763,BE,Vechigen
170,60.0,Wohlen bei Bern,103,133.83932748538012,BE,Wohlen bei Bern
171,9.0,Zollikofen,15,222.9,BE,Zollikofen
172,3.0,Ostermundigen,9,54.875,BE,Ostermundigen
173,7.0,Arch,11,85.89186046511628,BE,Arch
174,5.0,Büetigen,10,61.18428571428571,BE,Büetigen
175,14.0,Büren an der Aare,29,183.23535353535354,BE,Büren an der Aare
176,9.0,Diessbach bei Büren,19,41.59264705882353,BE,Diessbach bei Büren
177,2.0,Dotzigen,9,90.76166666666667,BE,Dotzigen
178,3.0,Lengnau (BE),9,63.44444444444444,BE,Lengnau
179,19.0,Leuzigen,27,200.91867469879517,BE,Leuzigen
180,5.0,Meinisberg,10,49.0,BE,Meinisberg
181,9.0,Oberwil bei Büren,20,333.73785714285714,BE,Oberwil bei Büren
182,6.0,Pieterlen,14,327.3833333333333,BE,Pieterlen
183,8.0,Rüti bei Büren,17,205.30781249999998,BE,Rüti bei Büren
184,17.0,Wengi,27,472.8119047619047,BE,Wengi
185,11.0,Aefligen,13,305.72386363636366,BE,Aefligen
186,12.0,Alchenstorf,26,162.01337209302324,BE,Alchenstorf
187,6.0,Bäriswil,8,77.982,BE,Bäriswil
188,7.0,Burgdorf,11,243.2,BE,Burgdorf
189,27.0,Ersigen,54,180.12900000000002,BE,Ersigen
190,53.0,Hasle bei Burgdorf,91,104.85959119496857,BE,Hasle bei Burgdorf
191,45.0,Heimiswil,114,110.04783715012722,BE,Heimiswil
192,7.0,Hellsau,7,166.05,BE,Hellsau
193,12.0,Hindelbank,15,374.40319148936175,BE,Hindelbank
194,6.0,Höchstetten,12,101.98636363636363,BE,Höchstetten
195,7.0,Kernenried,8,114.896875,BE,Kernenried
196,12.0,Kirchberg (BE),28,91.08244680851064,BE,Kirchberg
197,11.0,Koppigen,19,262.9967741935484,BE,Koppigen
198,25.0,Krauchthal,49,141.36483870967743,BE,Krauchthal
199,4.0,Lyssach,14,20.011111111111113,BE,Lyssach
200,8.0,Mötschwil,8,481.86800000000005,BE,Mötschwil
201,21.0,Oberburg,52,53.26134020618557,BE,Oberburg
202,5.0,Rumendingen,9,163.49305555555554,BE,Rumendingen
203,6.0,Rüti bei Lyssach,7,362.6928571428571,BE,Rüti bei Lyssach
204,4.0,Willadingen,8,77.171875,BE,Willadingen
205,66.0,Wynigen,105,155.03410852713176,BE,Wynigen
206,12.0,Corgémont,35,97.08771186440678,BE,Corgémont
207,4.0,Cormoret,17,43.359375,BE,Cormoret
208,12.0,Cortébert,30,275.7133928571429,BE,Cortébert
209,11.0,Courtelary,31,124.15796460176992,BE,Courtelary
210,11.0,La Ferrière,38,54.736290322580636,BE,La Ferrière
211,1.0,Mont-Tramelan,16,3.4285714285714284,BE,Mont-Tramelan
212,14.0,Orvin,26,190.45728155339808,BE,Orvin
213,14.0,Renan (BE),30,142.61382978723404,BE,Renan
214,9.0,Romont (BE),14,193.51914893617024,BE,Romont
215,9.0,Saint-Imier,29,110.72815533980582,BE,Saint-Imier
216,5.0,Sonceboz-Sombeval,19,313.8007042253521,BE,Sonceboz-Sombeval
217,22.0,Sonvilier,48,172.14682080924857,BE,Sonvilier
218,17.0,Tramelan,49,147.66338797814208,BE,Tramelan
219,10.0,Villeret,22,212.831875,BE,Villeret
220,3.0,Sauge,8,142.028125,BE,Sauge
221,4.0,Péry-La Heutte,22,109.95460526315789,BE,Péry-La Heutte
222,6.0,Brüttelen,18,68.86792452830188,BE,Brüttelen
223,2.0,Erlach,9,82.0796875,BE,Erlach
224,7.0,Finsterhennen,13,92.58775510204082,BE,Finsterhennen
225,9.0,Gals,15,316.9527272727273,BE,Gals
226,4.0,Gampelen,21,33.31417910447762,BE,Gampelen
227,28.0,Ins,51,240.88456790123453,BE,Ins
228,8.0,Lüscherz,11,245.0340909090909,BE,Lüscherz
229,16.0,Müntschemier,23,171.6474683544304,BE,Müntschemier
230,9.0,Siselen,28,48.513440860215056,BE,Siselen
231,7.0,Treiten,21,47.81849315068493,BE,Treiten
232,9.0,Vinelz,13,451.2256097560976,BE,Vinelz
233,12.0,Bätterkinden,22,225.64236111111111,BE,Bätterkinden
234,7.0,Diemerswil,16,84.28942307692309,BE,Diemerswil
235,51.0,Fraubrunnen,94,212.98415384615387,BE,Fraubrunnen
236,25.0,Jegenstorf,38,160.55652173913043,BE,Jegenstorf
237,9.0,Iffwil,13,111.63437499999999,BE,Iffwil
238,6.0,Mattstetten,9,111.165625,BE,Mattstetten
239,8.0,Moosseedorf,13,81.85531914893618,BE,Moosseedorf
240,7.0,Münchenbuchsee,10,113.04166666666667,BE,Münchenbuchsee
241,7.0,Urtenen-Schönbühl,17,240.41759259259263,BE,Urtenen-Schönbühl
242,24.0,Utzenstorf,41,208.94306569343067,BE,Utzenstorf
243,7.0,Wiler bei Utzenstorf,13,55.208333333333336,BE,Wiler bei Utzenstorf
244,4.0,Zuzwil (BE),12,385.72435897435895,BE,Zuzwil
245,86.0,Adelboden,153,178.90450530035335,BE,Adelboden
246,30.0,Aeschi bei Spiez,82,48.368773234200745,BE,Aeschi bei Spiez
247,139.0,Frutigen,273,144.96228540772532,BE,Frutigen
248,50.0,Kandergrund,66,176.6766968325792,BE,Kandergrund
249,10.0,Kandersteg,47,46.07005988023952,BE,Kandersteg
250,8.0,Krattigen,13,58.642553191489355,BE,Krattigen
251,68.0,Reichenbach im Kandertal,257,77.56196283391404,BE,Reichenbach im Kandertal
252,15.0,Beatenberg,41,70.46879432624114,BE,Beatenberg
253,7.0,Bönigen,14,82.73863636363636,BE,Bönigen
254,28.0,Brienz (BE),56,243.73104395604398,BE,Brienz
255,3.0,Brienzwiler,10,47.84375,BE,Brienzwiler
256,7.0,Därligen,9,114.14814814814815,BE,Därligen
257,59.0,Grindelwald,129,101.32238636363635,BE,Grindelwald
258,10.0,Gsteigwiler,12,244.44743589743592,BE,Gsteigwiler
259,2.0,Gündlischwand,8,34.3,BE,Gündlischwand
260,31.0,Habkern,57,85.38915094339623,BE,Habkern
261,7.0,Hofstetten bei Brienz,12,42.99886363636364,BE,Hofstetten bei Brienz
262,11.0,Iseltwald,14,192.7058823529412,BE,Iseltwald
263,27.0,Lauterbrunnen,92,86.26714285714286,BE,Lauterbrunnen
264,11.0,Leissigen,14,191.88804347826087,BE,Leissigen
265,5.0,Lütschental,16,36.23666666666667,BE,Lütschental
266,6.0,Matten bei Interlaken,8,77.734375,BE,Matten bei Interlaken
267,1.0,Oberried am Brienzersee,10,10.344827586206897,BE,Oberried am Brienzersee
268,8.0,Ringgenberg (BE),11,464.5064102564103,BE,Ringgenberg
269,6.0,Saxeten,17,36.5,BE,Saxeten
270,12.0,Unterseen,19,173.38275862068966,BE,Unterseen
271,6.0,Wilderswil,19,49.91384615384616,BE,Wilderswil
272,38.0,Arni (BE),61,141.45655737704917,BE,Arni
273,17.0,Biglen,17,147.09918032786885,BE,Biglen
274,37.0,Bowil,63,176.14922680412369,BE,Bowil
275,4.0,Brenzikofen,9,23.644444444444446,BE,Brenzikofen
276,10.0,Freimettigen,14,100.49666666666667,BE,Freimettigen
277,32.0,Grosshöchstetten,36,195.86846153846156,BE,Grosshöchstetten
278,11.0,Häutligen,12,193.09772727272727,BE,Häutligen
279,7.0,Herbligen,16,37.09423076923077,BE,Herbligen
280,5.0,Kiesen,12,188.13888888888889,BE,Kiesen
281,39.0,Konolfingen,66,96.95481171548117,BE,Konolfingen
282,35.0,Landiswil,55,122.38527918781726,BE,Landiswil
283,55.0,Linden,71,101.0425101214575,BE,Linden
284,8.0,Mirchel,17,61.84561403508771,BE,Mirchel
285,34.0,Münsingen,55,229.88220338983052,BE,Münsingen
286,14.0,Niederhünigen,19,184.92343749999998,BE,Niederhünigen
287,36.0,Oberdiessbach,58,110.77015306122449,BE,Oberdiessbach
288,34.0,Oberthal,59,143.5732558139535,BE,Oberthal
289,6.0,Oppligen,11,99.2215909090909,BE,Oppligen
290,7.0,Rubigen,19,104.6765625,BE,Rubigen
291,49.0,Walkringen,76,112.87938931297711,BE,Walkringen
292,47.0,Worb,88,104.37709677419355,BE,Worb
293,15.0,Zäziwil,26,153.09444444444443,BE,Zäziwil
294,21.0,Oberhünigen,23,157.25379746835443,BE,Oberhünigen
295,8.0,Allmendingen,15,159.34782608695653,BE,Allmendingen
296,22.0,Wichtrach,46,77.02201257861635,BE,Wichtrach
297,17.0,Ferenbalm,34,201.0656779661017,BE,Ferenbalm
298,14.0,Frauenkappelen,22,78.73376623376623,BE,Frauenkappelen
299,7.0,Gurbrü,14,388.3704081632653,BE,Gurbrü
300,11.0,Kriechenwil,18,112.04930555555555,BE,Kriechenwil
301,32.0,Mühleberg,69,234.87425531914892,BE,Mühleberg
302,7.0,Münchenwiler,8,320.96875,BE,Münchenwiler
303,37.0,Neuenegg,71,198.7625514403292,BE,Neuenegg
304,15.0,Wileroltigen,16,93.62166666666666,BE,Wileroltigen
305,4.0,Champoz,18,217.71639344262297,BE,Champoz
306,5.0,Corcelles (BE),7,193.0782608695652,BE,Corcelles
307,9.0,Court,41,47.495000000000005,BE,Court
308,2.0,Crémines,11,234.57941176470587,BE,Crémines
309,1.0,Eschert,9,87.53571428571429,BE,Eschert
310,4.0,Grandval,9,103.98970588235294,BE,Grandval
311,6.0,Loveresse,11,178.5051282051282,BE,Loveresse
312,10.0,Moutier,20,104.338,BE,Moutier
313,3.0,Perrefitte,11,66.83243243243244,BE,Perrefitte
314,6.0,Reconvilier,12,156.8219512195122,BE,Reconvilier
315,3.0,Roches (BE),11,47.916666666666664,BE,Roches
316,5.0,Saicourt,24,42.13493150684932,BE,Saicourt
317,4.0,Saules (BE),8,146.105,BE,Saules
318,7.0,Schelten,9,227.1453125,BE,Schelten
319,10.0,Seehof,14,506.035,BE,Seehof
320,4.0,Sorvilier,13,70.66634615384615,BE,Sorvilier
321,16.0,Tavannes,33,274.36576576576573,BE,Tavannes
322,3.0,Rebévelier,8,100.09444444444445,BE,Rebévelier
323,13.0,Petit-Val,50,67.00884146341464,BE,Petit-Val
324,10.0,Valbirse,33,42.388990825688076,BE,Valbirse
325,1.0,La Neuveville,12,24.410526315789475,BE,La Neuveville
326,10.0,Nods,29,266.2704761904762,BE,Nods
327,15.0,Plateau de Diesse,30,166.9882882882883,BE,Plateau de Diesse
328,8.0,Bellmund,12,148.24722222222223,BE,Bellmund
329,10.0,Bühl,14,157.195,BE,Bühl
330,5.0,Epsach,24,36.61521739130435,BE,Epsach
331,3.0,Hermrigen,12,25.0625,BE,Hermrigen
332,12.0,Jens,12,212.85978260869564,BE,Jens
333,11.0,Ligerz,22,36.45072463768116,BE,Ligerz
334,1.0,Merzligen,7,2.7777777777777777,BE,Merzligen
335,8.0,Mörigen,8,337.22999999999996,BE,Mörigen
336,6.0,Safnern,12,42.98888888888889,BE,Safnern
337,4.0,Scheuren,8,82.16964285714286,BE,Scheuren
338,9.0,Schwadernau,17,118.95967741935483,BE,Schwadernau
339,4.0,Sutz-Lattrigen,11,20.75,BE,Sutz-Lattrigen
340,5.0,Täuffelen,14,60.6764705882353,BE,Täuffelen
341,16.0,Walperswil,30,72.00392156862745,BE,Walperswil
342,3.0,Worben,10,100.24166666666666,BE,Worben
343,17.0,Twann-Tüscherz,43,186.32261904761907,BE,Twann-Tüscherz
344,37.0,Därstetten,83,93.90803571428572,BE,Därstetten
345,116.0,Diemtigen,272,92.69963002114166,BE,Diemtigen
346,26.0,Erlenbach im Simmental,86,63.863467492260064,BE,Erlenbach im Simmental
347,56.0,Oberwil im Simmental,102,121.54341736694678,BE,Oberwil im Simmental
348,12.0,Reutigen,20,143.23666666666668,BE,Reutigen
349,20.0,Spiez,36,187.9641129032258,BE,Spiez
350,24.0,Wimmis,32,255.6980392156863,BE,Wimmis
351,14.0,Stocken-Höfen,35,81.41065573770491,BE,Stocken-Höfen
352,17.0,Guttannen,31,106.83367346938776,BE,Guttannen
353,36.0,Hasliberg,59,114.5174019607843,BE,Hasliberg
354,48.0,Innertkirchen,74,190.16090225563912,BE,Innertkirchen
355,36.0,Meiringen,66,208.518669527897,BE,Meiringen
356,11.0,Schattenhalb,29,64.41428571428571,BE,Schattenhalb
357,76.0,Boltigen,170,107.94905982905982,BE,Boltigen
358,81.0,Lenk,178,144.63711001642037,BE,Lenk
359,48.0,St. Stephan,107,201.22699004975124,BE,St. Stephan
360,51.0,Zweisimmen,178,85.20343698854337,BE,Zweisimmen
361,23.0,Gsteig,90,79.06666666666668,BE,Gsteig
362,25.0,Lauenen,93,58.12658862876253,BE,Lauenen
363,144.0,Saanen,304,169.9692380952381,BE,Saanen
364,104.0,Guggisberg,172,212.38206896551725,BE,Guggisberg
365,70.0,Rüschegg,122,110.67,BE,Rüschegg
366,152.0,Schwarzenburg,202,236.5215988779804,BE,Schwarzenburg
367,37.0,Belp,71,173.23641732283465,BE,Belp
368,30.0,Burgistein,39,278.3439393939394,BE,Burgistein
369,21.0,Gerzensee,32,216.50381355932203,BE,Gerzensee
370,18.0,Gurzelen,29,197.23655913978496,BE,Gurzelen
371,5.0,Kaufdorf,12,96.325,BE,Kaufdorf
372,13.0,Kehrsatz,13,401.745652173913,BE,Kehrsatz
373,47.0,Kirchdorf (BE),75,136.31879844961242,BE,Kirchdorf
374,3.0,Kirchenthurnen,8,24.774193548387096,BE,Kirchenthurnen
375,6.0,Lohnstorf,11,138.7068181818182,BE,Lohnstorf
376,2.0,Mühlethurnen,11,53.05731707317073,BE,Mühlethurnen
377,30.0,Niedermuhlern,36,208.63425196850395,BE,Niedermuhlern
378,29.0,Riggisberg,62,84.9509090909091,BE,Riggisberg
379,69.0,Rüeggisberg,131,151.18133047210304,BE,Rüeggisberg
380,11.0,Rümligen,22,325.41901408450707,BE,Rümligen
381,10.0,Seftigen,13,101.80425531914894,BE,Seftigen
382,8.0,Toffen,18,47.59453125,BE,Toffen
383,3.0,Uttigen,12,118.19318181818181,BE,Uttigen
384,21.0,Wattenwil,43,266.2582706766917,BE,Wattenwil
385,41.0,Wald (BE),60,172.41806930693068,BE,Wald
386,111.0,Eggiwil,226,137.9107506361323,BE,Eggiwil
387,90.0,Langnau im Emmental,208,111.0988489208633,BE,Langnau im Emmental
388,61.0,Lauperswil,106,170.84436813186812,BE,Lauperswil
389,81.0,Röthenbach im Emmental,114,180.81268115942032,BE,Röthenbach im Emmental
390,53.0,Rüderswil,90,141.53625377643505,BE,Rüderswil
391,59.0,Schangnau,121,125.51638349514563,BE,Schangnau
392,66.0,Signau,113,108.0609819121447,BE,Signau
393,70.0,Trub,179,166.2658703071672,BE,Trub
394,18.0,Trubschachen,55,210.578835978836,BE,Trubschachen
395,12.0,Amsoldingen,16,159.18666666666667,BE,Amsoldingen
396,25.0,Blumenstein,32,128.825641025641,BE,Blumenstein
397,56.0,Buchholterberg,83,152.69545454545454,BE,Buchholterberg
398,35.0,Eriz,58,148.23115577889448,BE,Eriz
399,25.0,Fahrni,38,110.84409722222222,BE,Fahrni
400,9.0,Heiligenschwendi,17,187.51171875,BE,Heiligenschwendi
401,5.0,Heimberg,12,92.94186046511628,BE,Heimberg
402,27.0,Homberg,34,131.7405303030303,BE,Homberg
403,22.0,Horrenbach-Buchen,54,68.72191011235955,BE,Horrenbach-Buchen
404,16.0,Oberlangenegg,33,78.17767857142859,BE,Oberlangenegg
405,15.0,Pohlern,22,248.43382352941177,BE,Pohlern
406,4.0,Schwendibach,9,38.625,BE,Schwendibach
407,77.0,Sigriswil,162,124.13487318840582,BE,Sigriswil
408,17.0,Steffisburg,42,71.07934782608696,BE,Steffisburg
409,10.0,Teuffenthal (BE),17,102.0609375,BE,Teuffenthal
410,21.0,Thierachern,28,113.41796116504854,BE,Thierachern
411,16.0,Thun,35,101.82663934426229,BE,Thun
412,20.0,Uebeschi,31,152.75954545454545,BE,Uebeschi
413,20.0,Uetendorf,44,68.967880794702,BE,Uetendorf
414,19.0,Unterlangenegg,43,80.39897260273973,BE,Unterlangenegg
415,20.0,Wachseldorn,31,184.36460674157306,BE,Wachseldorn
416,4.0,Zwieselberg,7,75.25535714285715,BE,Zwieselberg
417,22.0,Forst-Längenbühl,24,214.2896739130435,BE,Forst-Längenbühl
418,49.0,Affoltern im Emmental,58,202.31614349775785,BE,Affoltern im Emmental
419,47.0,Dürrenroth,72,111.92559523809524,BE,Dürrenroth
420,39.0,Eriswil,60,122.37879464285716,BE,Eriswil
421,48.0,Huttwil,77,82.99807692307691,BE,Huttwil
422,66.0,Lützelflüh,125,135.42874449339206,BE,Lützelflüh
